_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67cdfe56d61baaa7449cce07,Winterized Negroni,https://monin.blob.core.windows.net/recipe/images/mrd/drink/d97858a1-eadc-4582-8d96-b49fef04b73e-2.png,https://monin.us/products/winterized-negroni,-24.653807,-4.368089,3
67cdfe5bd61baaa7449cce08,Chocolate Old Fashioned,https://monin.blob.core.windows.net/recipe/images/mrd/drink/dd327008-f646-4760-a2aa-b3f6ede644ae-2.png,https://monin.us/products/chocolate-old-fashioned,-5.4418197,8.727811,6
67cdfe60d61baaa7449cce09,Hula Skirt,https://monin.blob.core.windows.net/recipe/images/mrd/drink/009a7bf8-4d10-4c07-bd0c-af79ede6091d-1.png,https://monin.us/products/hula-skirt,-34.205173,0.49649355,2
67cdfe65d61baaa7449cce0a,Classic Watermelon Mule,https://monin.blob.core.windows.net/recipe/images/mrd/drink/7b9dc857-f761-4505-9208-ad8f460d80b7-2.png,https://monin.us/products/classic-watermelon-mule,-68.82143,-13.253664,0
67cdfe6cd61baaa7449cce0b,Coconut Cream Pie Martini,https://monin.blob.core.windows.net/recipe/images/mrd/drink/da501b27-6434-46b7-97cd-abb1963090b4-2.png,https://monin.us/products/coconut-cream-pie-martini,20.964266,30.41786,5
67cdfe73d61baaa7449cce0c,South Seas Swizzle,https://monin.blob.core.windows.net/recipe/images/mrd/drink/1c9b5060-dbc7-443b-b094-e2e1f8a5061f-2.png,https://monin.us/products/south-seas-swizzle,-7.7478127,-10.307399,2
67cdfe79d61baaa7449cce0d,Bitter Love,https://monin.blob.core.windows.net/recipe/images/mrd/drink/24d7b04f-bca5-46e6-856c-e818aa9dcdf4-2.png,https://monin.us/products/bitter-love,2.5928516,33.876045,5
67cdfe80d61baaa7449cce0e,Skinny Pomegranate Cosmo,https://monin.blob.core.windows.net/recipe/images/mrd/drink/d06dc502-75e9-47b0-b4a7-e275611cfa10-1.png,https://monin.us/products/skinny-pomegranate-cosmo,-1.8384802,44.973175,5
67cdfe86d61baaa7449cce0f,Autumn Citrus Fizz,https://monin.blob.core.windows.net/recipe/images/mrd/drink/0acb42d6-022c-49a5-9931-e6cbbeb88e2c-2.png,https://monin.us/products/autumn-citrus-fizz,-12.224574,-21.119352,2
67cdfe8fd61baaa7449cce10,Char Grilled Margarita,https://monin.blob.core.windows.net/recipe/images/mrd/drink/6bff05d7-e7d7-44c7-b99c-e0cbd57fa0bd-2.png,https://monin.us/products/char-grilled-margarita,-1.4103613,-7.5225263,2
