_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67ce087ed61baaa7449ccfec,Peppermint Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e2b49ec0-bffd-4ec3-a8da-0b81edec5dd6-2.png,https://monin.us/products/peppermint-coffee,51.12925,3.1673079,4
67ce0884d61baaa7449ccfed,Italian Caramel Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/a73ca83e-e558-4ec1-9c2c-0666bfecd49b-2.png,https://monin.us/products/italian-caramel-latte,49.3813,-3.77051,4
67ce0889d61baaa7449ccfee,Tuxedo Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e9c14f5d-ac92-47d7-ab53-07b556881cc3-2.png,https://monin.us/products/tuxedo-iced-latte,-8.544803,-42.228275,3
67ce088fd61baaa7449ccfef,Cookie Butter Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/7185e2ae-d65b-4755-b588-078c03364ca0-2.png,https://monin.us/products/cookie-butter-iced-coffee,35.627888,3.893168,2
67ce0895d61baaa7449ccff0,Cinnamon Roll Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/97aada54-6b73-4bb2-9ace-006ff347565f-1.png,https://monin.us/products/cinnamon-roll-iced-coffee-1,39.18087,-0.1398903,4
67ce089ad61baaa7449ccff1,Vanilla Berry Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/c7852b8d-042f-403f-ba5d-257cc6a0d2b0-1.png,https://monin.us/products/vanilla-berry-coffee,46.856125,-12.689536,1
67ce089fd61baaa7449ccff2,Merry Gingerbread Coffee - Batch,https://monin.blob.core.windows.net/recipe/images/mrd/drink/845c2b10-9122-43f5-b4f3-2557921b148d-1.png,https://monin.us/products/merry-gingerbread-coffee-batch,46.962673,24.900137,4
67ce08a4d61baaa7449ccff3,Cafe-Mocha Freddo,https://monin.blob.core.windows.net/recipe/images/mrd/drink/97ccf40c-75ad-46f0-92c5-2bb59f02f6b9-1.png,https://monin.us/products/cafe-mocha-freddo,41.536762,-17.123272,1
67ce08aad61baaa7449ccff4,Coconut Cold Brew,https://monin.blob.core.windows.net/recipe/images/mrd/drink/50971a48-8ba4-46a5-be4c-3135697d3092-2.png,https://monin.us/products/coconut-cold-brew-1,28.817286,22.308998,4
67ce08aed61baaa7449ccff5,Iced Vanilla Cold Brew Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/7239ddc9-840d-4078-86ca-35f451531a09-2.png,https://monin.us/products/iced-vanilla-cold-brew-coffee,31.99155,2.4367106,2
